X-Axis,statusabsTime,statuscmdId,statusfx,statusfy,statusfz,statusrelTime,statusx,statusy,statusz
243.0000000000,1572533396.514,3405.000000000,-13.86187100000,-0.8445030000000,-34.53376800000,1096.080000000,279.2099304199,-257.1999816895,-109.0000381470
244.0000000000,1572533396.603,3405.000000000,-13.86889200000,-0.8328610000000,-34.55743200000,1096.169000000,279.2099304199,-257.1999816895,-109.0000381470
245.0000000000,1572533396.682,3405.000000000,-13.89998500000,-0.8442580000000,-34.57630400000,1096.248000000,279.2099304199,-257.1999816895,-109.0000381470
246.0000000000,1572533396.766,3406.000000000,-13.89564800000,-0.8140350000000,-34.56884000000,1096.332000000,279.2099304199,-257.1999816895,-109.0000381470
247.0000000000,1572533396.847,3407.000000000,-14.51327400000,-1.432791000000,-42.24034400000,1096.413000000,279.2099304199,-257.1999816895,-109.0000381470
248.0000000000,1572533396.922,3407.000000000,-14.11839800000,-1.620934000000,-42.10661200000,1096.488000000,279.2099304199,-257.1999816895,-109.0000381470
249.0000000000,1572533397.011,3407.000000000,-14.05466800000,-1.460811000000,-40.77125200000,1096.577000000,279.2099304199,-257.1999816895,-109.0000381470
250.0000000000,1572533397.102,3407.000000000,-14.13912000000,-1.575914000000,-41.93886000000,1096.668000000,279.2099304199,-257.1999816895,-109.0000381470
251.0000000000,1572533397.181,3407.000000000,-14.05358700000,-1.427214000000,-40.87267200000,1096.747000000,279.2099304199,-257.1999816895,-109.0000381470
252.0000000000,1572533397.257,3407.000000000,-14.07136600000,-1.358788000000,-40.59212400000,1096.823000000,279.2099304199,-257.1999816895,-109.0000381470
253.0000000000,1572533397.338,3407.000000000,-14.06282600000,-1.450980000000,-41.18153200000,1096.904000000,279.2099304199,-257.1999816895,-109.0000381470
254.0000000000,1572533397.423,3407.000000000,-14.09212900000,-1.441273000000,-41.15898400000,1096.989000000,279.2099304199,-257.1999816895,-109.0000381470
255.0000000000,1572533397.502,3407.000000000,-14.07039200000,-1.379349000000,-40.84628800000,1097.068000000,279.2099304199,-257.1999816895,-109.0000381470
256.0000000000,1572533397.582,3407.000000000,-14.10165700000,-1.412685000000,-41.00636000000,1097.148000000,279.2099304199,-257.1999816895,-109.0000381470
257.0000000000,1572533397.659,3407.000000000,-14.15318000000,-1.421222000000,-41.44054000000,1097.225000000,279.2099304199,-257.1999816895,-109.0000381470
258.0000000000,1572533397.738,3407.000000000,-14.09178600000,-1.378307000000,-40.72447600000,1097.304000000,279.2099304199,-257.1999816895,-109.0000381470
259.0000000000,1572533397.819,3407.000000000,-14.09765900000,-1.371674000000,-40.84184800000,1097.385000000,279.2099304199,-257.1999816895,-109.0000381470
260.0000000000,1572533397.897,3408.000000000,-14.10998500000,-1.346429000000,-40.66884800000,1097.463000000,279.2099914551,-257.2000427246,-108.9787368774
261.0000000000,1572533397.979,3408.000000000,-13.88159400000,-0.7394430000000,-34.42688800000,1097.545000000,279.2099304199,-257.2000122070,-107.8025512695
262.0000000000,1572533398.053,3408.000000000,-13.90297900000,-0.7309060000000,-34.37968800000,1097.619000000,279.2099609375,-257.2000122070,-106.2059097290
263.0000000000,1572533398.131,3408.000000000,-13.86827900000,-0.7745000000000,-34.34126800000,1097.697000000,279.2099609375,-257.2000427246,-104.7689285278
264.0000000000,1572533398.215,3408.000000000,-13.89057300000,-0.7650380000000,-34.39965200000,1097.781000000,279.2099914551,-257.2000122070,-103.1722717285
265.0000000000,1572533398.300,3408.000000000,-13.89592300000,-0.7787920000000,-34.36714800000,1097.866000000,279.2099609375,-257.2000122070,-101.4159698486
266.0000000000,1572533398.375,3408.000000000,-13.86524500000,-0.7839280000000,-34.35628800000,1097.941000000,279.2099304199,-257.2000122070,-99.81935119629
267.0000000000,1572533398.455,3408.000000000,-13.92162600000,-0.7622320000000,-34.37536400000,1098.021000000,279.2099609375,-257.2000427246,-98.38239288330
268.0000000000,1572533398.530,3408.000000000,-13.90383600000,-0.7745950000000,-34.39133600000,1098.096000000,279.2099609375,-257.2000732422,-96.78569030762
269.0000000000,1572533398.610,3408.000000000,-13.92044800000,-0.7927320000000,-34.36997200000,1098.176000000,279.2099609375,-257.2001037598,-95.18908691406
270.0000000000,1572533398.685,3408.000000000,-13.87564300000,-0.7985070000000,-34.36339600000,1098.251000000,279.2100219727,-257.2000427246,-93.59243011475
271.0000000000,1572533398.767,3408.000000000,-13.89354300000,-0.7959110000000,-34.40578800000,1098.333000000,279.2100524902,-257.2000732422,-92.15546417236
272.0000000000,1572533398.955,3408.000000000,-13.87942300000,-0.7614470000000,-34.37784800000,1098.521000000,279.2100219727,-257.2000732422,-90.56411743164
273.0000000000,1572533399.035,3409.000000000,-13.90730300000,-0.8094160000000,-34.36549200000,1098.601000000,279.2099914551,-257.2000732422,-90.00000762939
274.0000000000,1572533399.111,3410.000000000,-13.89267800000,-0.7930550000000,-34.37028000000,1098.677000000,279.2099914551,-257.2000732422,-90.00000762939
275.0000000000,1572533399.194,3411.000000000,-13.88711000000,-0.7867270000000,-34.39643200000,1098.760000000,279.2099914551,-257.2000732422,-90.00000762939
276.0000000000,1572533399.285,3412.000000000,-13.88467100000,-0.7930430000000,-34.38746000000,1098.851000000,279.2099304199,-257.2000427246,-90.00716400146
277.0000000000,1572533399.364,3412.000000000,-13.92644900000,-0.8128690000000,-34.39230400000,1098.930000000,279.2099914551,-257.2000732422,-90.44750213623
278.0000000000,1572533399.447,3412.000000000,-13.89182000000,-0.8052220000000,-34.35588800000,1099.013000000,279.2099914551,-257.2000732422,-91.08680725098
279.0000000000,1572533399.536,3412.000000000,-13.88373500000,-0.7621170000000,-34.38502400000,1099.102000000,279.2099914551,-257.2001037598,-91.78993225098
280.0000000000,1572533399.619,3412.000000000,-13.88276600000,-0.8149970000000,-34.41300400000,1099.185000000,279.2099914551,-257.2001037598,-92.42926788330
281.0000000000,1572533399.707,3412.000000000,-13.89801900000,-0.8105950000000,-34.40946400000,1099.273000000,279.2099609375,-257.2001037598,-93.13243865967
282.0000000000,1572533399.785,3412.000000000,-13.87722100000,-0.7968590000000,-34.39727600000,1099.351000000,279.2098999023,-257.2000427246,-93.83563232422
